"","gene","log2FoldChange","padj","pvalue","baseMean","stat"
"NDUFB2-AS1","NDUFB2-AS1",0.726486369388686,2.62105346858656e-08,4.13077854772186e-09,28.0360065666507,5.87886950209767
"FANCL","FANCL",0.337384708316748,2.62538510162726e-08,4.13832253648669e-09,342.064224736676,5.87856742052267
"CA5BP1","CA5BP1",0.463986825987538,2.63685591401682e-08,4.15712413559852e-09,227.711620144121,5.87781688017497
"MAPKAPK3","MAPKAPK3",0.806056133405178,2.65190040107372e-08,4.18156704133896e-09,3544.64309136521,5.87684606886088
"AC135178.2","AC135178.2",1.15058744833773,2.66149715072575e-08,4.19806973945801e-09,16.8245920495395,5.87619374106713
"SDK1","SDK1",-1.17368471457108,2.66149715072575e-08,4.19815378866629e-09,3230.07097419106,-5.87619042511548
"CGGBP1","CGGBP1",-0.209318662437842,2.66371553108086e-08,4.20238079632254e-09,3606.96445660433,-5.87602374236325
"SEPSECS-AS1","SEPSECS-AS1",0.785376029565771,2.67047857051245e-08,4.21378008817438e-09,150.826187491888,5.87557504841926
"ZC3H11A","ZC3H11A",-0.431405585138234,2.68611931041974e-08,4.23919373124523e-09,3005.10536564282,-5.87457896551972
"ABI3BP","ABI3BP",-0.991108044329984,2.68616503381411e-08,4.23999983615512e-09,11658.8656791708,-5.87454746557168
"HMG20B","HMG20B",0.369187194316508,2.71180844790477e-08,4.28121785075924e-09,3110.2123992895,5.87294451934199
"TUBGCP6","TUBGCP6",-0.871881550719944,2.72801900240283e-08,4.30755534710947e-09,807.322351555115,-5.87192811437161
"RN7SL832P","RN7SL832P",1.01323741831831,2.72975038696092e-08,4.3110350656122e-09,32.8060471610401,5.87179427918031
"FRAS1","FRAS1",-2.20620670762241,2.74907780603538e-08,4.34290587074361e-09,38.7609235720927,-5.87057334838419
"UBD","UBD",2.07767008870908,2.74907780603538e-08,4.34306070507297e-09,1294.98219395384,5.87056743818467
"GTPBP8","GTPBP8",0.446989956982652,2.75445201932474e-08,4.3523036224364e-09,442.386571407503,5.87021499666315
"PRRX1","PRRX1",-0.777666280897523,2.77661082017321e-08,4.38807535284622e-09,9124.33573916555,-5.86885781575276
"FBXO48","FBXO48",0.57907155463746,2.78234726065172e-08,4.39866150718076e-09,124.426299969929,5.8684582409249
"SYT7","SYT7",-1.1792947690536,2.78234726065172e-08,4.39804381692007e-09,359.484378192409,-5.86848152994592
