"","gene","log2FoldChange","padj","pvalue","baseMean","stat"
"MAD2L1","MAD2L1",-0.976713225148193,5.36443067817811e-17,2.1173613492126e-18,237.971802817283,-8.75085828463225
"B4GALT3","B4GALT3",-0.647546276092779,5.38950223603657e-17,2.12875948946727e-18,874.860284726095,-8.75025247020395
"FAM72B","FAM72B",-0.988616781954993,5.67336015320186e-17,2.25194839251831e-18,47.4463929671892,-8.74390198152181
"S100A14","S100A14",-3.5389740161951,5.68256135414095e-17,2.25718464938003e-18,113.711520823506,-8.7436397085233
"APOL2","APOL2",-0.704119548117141,5.69899541356945e-17,2.26530103407666e-18,1998.94574617448,-8.74323436097133
"IGHV5-51","IGHV5-51",-3.45755871739505,5.72031423613331e-17,2.27536959302083e-18,6541.20507138373,-8.74273350639398
"MARCKS","MARCKS",-0.818766013474268,5.93793705737786e-17,2.36524377839525e-18,10181.3146682216,-8.73835732142109
"AL391069.3","AL391069.3",-1.4915171123147,5.96473098005764e-17,2.37757917811357e-18,24.600094265038,-8.73776953522695
"MYDGF","MYDGF",-0.734486003878635,6.05343298785401e-17,2.41799845898113e-18,6132.2264343605,-8.73586442346953
"CCSAP","CCSAP",-0.830390242813298,6.14012319087052e-17,2.45433774375145e-18,615.108395578756,-8.73417827130172
"NRIP3","NRIP3",-1.60997383234424,6.19911407966374e-17,2.4796456318655e-18,293.921675284417,-8.73301847791473
"SMAP2","SMAP2",-0.859809355924286,6.23395786070779e-17,2.4953208328854e-18,4747.87355825079,-8.73230597212034
"NCF1","NCF1",-1.38727667919283,6.33071457382166e-17,2.53805051281077e-18,4879.61174189897,-8.73038593796642
"KIF23","KIF23",-1.2271577590296,6.33071457382166e-17,2.53934446598728e-18,159.436640927598,-8.73032829405408
"FBXL6","FBXL6",-0.683806990340621,6.333573562827e-17,2.54225670535774e-18,339.939720187524,-8.73019866363929
"CSF2","CSF2",-2.96355736683454,6.51651273724498e-17,2.62113669124585e-18,5.68899195328939,-8.72674219378381
"IL31RA","IL31RA",-1.87667226694748,6.53260227500351e-17,2.62942931988991e-18,26.3743407184442,-8.72638480050468
"AL645941.2","AL645941.2",-1.64287823908648,6.53413572979392e-17,2.63186791067657e-18,32.991103958624,-8.72627991456653
"PCNA","PCNA",-0.571146200712276,6.54911033491694e-17,2.63972502976722e-18,2065.30863975925,-8.72594262441064
"OVCA2","OVCA2",-0.713615964063093,6.56662297057725e-17,2.64861419886419e-18,1056.34063803945,-8.72556222348388
"FCHO1","FCHO1",-1.13725062742649,6.79589771349464e-17,2.74487966184076e-18,346.018770675751,-8.72152155656454
"SECTM1","SECTM1",-1.04234549189114,6.80583341904397e-17,2.75078981396899e-18,3322.51078599101,-8.72127806223331
"SIPA1","SIPA1",-0.650924587764537,6.93608118447558e-17,2.80536691252239e-18,2829.60973577716,-8.71905362328811
"CD22","CD22",-2.29140824010209,6.98535029125144e-17,2.82724142798525e-18,319.674242758568,-8.71817403988181
"AC008894.2","AC008894.2",-0.743314198215835,6.990896633546e-17,2.83143492921041e-18,565.96897520071,-8.71800618522372
"CYBB","CYBB",-1.34770897198853,7.03060110963747e-17,2.85143543261952e-18,25546.1658308071,-8.71720898059045
"IGSF6","IGSF6",-1.22296070201904,7.16992018110854e-17,2.9099383369182e-18,1327.81352939461,-8.7149084055355
"IGHV3-23","IGHV3-23",-3.33593643626454,7.41481940814156e-17,3.01759897864437e-18,11072.1310459123,-8.71079163667967
"PACSIN1","PACSIN1",-2.04877279656223,7.43399638146935e-17,3.02747559953358e-18,36.9384327105804,-8.71042126119226
"SLA","SLA",-1.09774862995896,7.59804082857959e-17,3.10063603429701e-18,1961.41906573143,-8.7077143114459
"CUX2","CUX2",-2.21977997920463,7.67199698572161e-17,3.13295486664311e-18,12.9503764026596,-8.70653853264288
"SOD2","SOD2",-1.17009939290125,7.74612790946312e-17,3.16619833790449e-18,46449.6104131203,-8.70534154323158
"P2RX7","P2RX7",-1.2388290470338,8.01942039447706e-17,3.28153564852748e-18,1341.8965261659,-8.70128273082687
"IGLV3-19","IGLV3-19",-3.4962844721004,8.10562742673055e-17,3.32133026266032e-18,7289.46464869769,-8.69991494193107
"IGHV3-43","IGHV3-43",-3.66659417323786,8.26813085379408e-17,3.39483114916758e-18,996.314976342617,-8.69743063901613
"CCL2","CCL2",-1.59971008824408,8.36227771811499e-17,3.43814902696017e-18,3106.53121088288,-8.69599126349626
"CD8A","CD8A",-1.5983551306772,8.40613402762696e-17,3.45852371422366e-18,794.478116640931,-8.69532042919221
"CFB","CFB",-1.51972240126475,8.41900311402327e-17,3.46616518450519e-18,8529.96684507842,-8.69506984022706
"IGKV1D-33","IGKV1D-33",-4.21742466548006,8.61426108561935e-17,3.55375788340533e-18,97.4076790789267,-8.69223571962334
"IGHE","IGHE",-3.3190885352445,8.83239881002032e-17,3.64867318089202e-18,177.285346341163,-8.68924149444085
"CENPK","CENPK",-0.979628193104886,8.92122803309764e-17,3.69282888617421e-18,107.87683490379,-8.68787466093032
"TNFRSF13C","TNFRSF13C",-2.44530103914122,9.03431735988558e-17,3.74215905137003e-18,198.918376792178,-8.68636660578763
"UBASH3A","UBASH3A",-1.69399940584112,9.15974179723174e-17,3.79666510173759e-18,114.440251645777,-8.68472297585774
"TRAC","TRAC",-1.48435325998745,9.19927371352376e-17,3.81561513190895e-18,1621.27371777501,-8.68415699039235
"PPIF","PPIF",-0.990056183678307,9.57526013583345e-17,3.98757871580074e-18,1147.48631846407,-8.67914419828246
"ADAMTS14","ADAMTS14",-2.02169178194069,9.75108633162857e-17,4.06351890335462e-18,251.574863411053,-8.67699810119773
"XIRP1","XIRP1",-4.30476168728135,9.9004716923348e-17,4.12853119212066e-18,51.0749743744916,-8.67519205721937
"AL592429.1","AL592429.1",-2.47881298625086,1.00302877581373e-16,4.18825674193439e-18,6.30076477710373,-8.6735574541351
"LINC02285","LINC02285",-1.46682931714378,1.02740122880931e-16,4.29575426679852e-18,30.7605957804303,-8.67067255170182
"AL441992.1","AL441992.1",-1.22887289163799,1.07125187007131e-16,4.49104616749061e-18,70.7734083081814,-8.66560929750533
"IKZF3","IKZF3",-1.84591594259951,1.08923036476166e-16,4.5724903953479e-18,735.661026925162,-8.66356166148122
"EVI2B","EVI2B",-1.15419350264888,1.10509242812189e-16,4.642158297365e-18,3340.86745097587,-8.66183847283238
"LAX1","LAX1",-2.17281193905528,1.1097083853107e-16,4.66773506183652e-18,379.367553968266,-8.66121224839313
"DIAPH3","DIAPH3",-1.61568474498901,1.11746202862654e-16,4.70657874635457e-18,85.0497343789304,-8.66026764427399
"KCNA3","KCNA3",-1.83143493281438,1.14104467238883e-16,4.80908583875096e-18,172.918099622187,-8.65781134573115
"HTATIP2","HTATIP2",-0.619434771648883,1.16823822153887e-16,4.92695311272002e-18,1490.02579001809,-8.65505007302652
"CD52","CD52",-1.77153432766151,1.17145720573004e-16,4.94379431212624e-18,1626.9402328026,-8.65466086875235
"IGLV2-18","IGLV2-18",-3.86797037826068,1.20170613888502e-16,5.07480083738206e-18,462.108385165618,-8.65167722088552
"PFKFB4","PFKFB4",-1.24047401860084,1.28502038427973e-16,5.43738242045055e-18,377.665732580615,-8.64379973495892
"LST1","LST1",-1.46696584427557,1.30228767251157e-16,5.51407658409777e-18,1816.00171836016,-8.64220005906479
"SIRPG","SIRPG",-1.93105200642089,1.31183322983326e-16,5.55815054870121e-18,85.9160909473741,-8.64129067895745
"YIF1B","YIF1B",-0.653489120896879,1.3256586737101e-16,5.62042325494931e-18,1877.0080329049,-8.64001786386792
"XCL2","XCL2",-2.19853536648161,1.34496019231292e-16,5.70600533156866e-18,39.7926374819986,-8.638291147257
"CKM","CKM",-4.66599730399848,1.36860275198345e-16,5.81393893804258e-18,1004.03186904796,-8.63614955500855
"HIST1H1D","HIST1H1D",-2.78028099512223,1.38889081677238e-16,5.90995113221347e-18,10.0566249619263,-8.63427723310629
"CCDC159","CCDC159",-0.706305887178168,1.38889081677238e-16,5.91173875180886e-18,336.219445941028,-8.63424265840427
"TRBC1","TRBC1",-1.76541122238437,1.38939180186567e-16,5.91774403693585e-18,785.390004534702,-8.63412658452354
"SLC35B1","SLC35B1",-0.629920753129103,1.42270524047857e-16,6.06756520677968e-18,1968.4255252577,-8.63126776925461
"IGLV1-44","IGLV1-44",-3.48442534514511,1.4264129034558e-16,6.08735374269223e-18,11248.4649311356,-8.63089539405637
"TMEM158","TMEM158",-1.22000770095793,1.42674138625569e-16,6.09436391477785e-18,210.241516333185,-8.63076376513395
"IGHV1OR16-1","IGHV1OR16-1",-4.30709251118741,1.44432034474096e-16,6.18793134457658e-18,76.4021138505471,-8.62902103288324
"MPP1","MPP1",-0.890138094470515,1.45068241642307e-16,6.21923221312524e-18,4104.38866555269,-8.62844384286886
"SERPINF2","SERPINF2",-0.849706778738077,1.46071171058085e-16,6.26630055075657e-18,177.830669218819,-8.62758127522085
"WDR77","WDR77",-0.531812519763635,1.47712859257215e-16,6.34496212168274e-18,921.354420245807,-8.62615390975586
"SPC24","SPC24",-1.14786990587431,1.49610677700496e-16,6.43065268332167e-18,71.2334780625145,-8.62461874179968
"SRA1","SRA1",-0.630216515477873,1.5134174892332e-16,6.50927717320369e-18,1475.98327233602,-8.62322782459577
"Z98257.1","Z98257.1",-1.76939838109411,1.52539296856807e-16,6.56503621872918e-18,17.3140136250892,-8.62225142588796
"ITGB2-AS1","ITGB2-AS1",-1.92915263561214,1.55045431084844e-16,6.67721786832291e-18,109.808093040106,-8.62031156757964
"MXD3","MXD3",-1.0800517923905,1.56370192778148e-16,6.74298782516501e-18,169.619940601454,-8.61918916988937
"TOR3A","TOR3A",-0.681680870939058,1.58037510806774e-16,6.8192910586449e-18,1949.94416893381,-8.61790047838386
"FBXO5","FBXO5",-0.546761739065328,1.58339177007149e-16,6.83672153823202e-18,261.968657525875,-8.61760809101561
"IGHV3-33","IGHV3-33",-3.44086717119261,1.64964911165204e-16,7.1320021523967e-18,7635.09812625127,-8.61276366829203
"ACAP1","ACAP1",-1.17122629442102,1.74418086922484e-16,7.56014286172717e-18,901.88871020083,-8.60608012562374
"AC083837.2","AC083837.2",-0.914420040794238,1.77253860935252e-16,7.68800021227183e-18,63.3509083184278,-8.60415653348631
"PHKG2","PHKG2",-0.527427127892281,1.81964041683037e-16,7.89736621325405e-18,758.076008495669,-8.60107382480276
"MYO7A","MYO7A",-1.03505265794862,1.83967066040194e-16,7.98942686803129e-18,761.308152685641,-8.59974377324542
"MFSD13A","MFSD13A",-0.798231277199108,1.86359878758692e-16,8.09853800654497e-18,296.57402237635,-8.59818683466777
"IGHV3-20","IGHV3-20",-3.78573883262342,1.88449478877557e-16,8.19459754840388e-18,928.256480227855,-8.59683317541671
"KLRC1","KLRC1",-1.61489704084904,1.96450631639026e-16,8.54799821570784e-18,26.0097487501983,-8.5919844200731
"PARP12","PARP12",-0.811308179566945,2.005923255714e-16,8.73380383393802e-18,1566.83479665525,-8.58951390217646
"HELLS","HELLS",-0.960632878318605,2.02414249923914e-16,8.81877275626699e-18,147.915700107817,-8.58840137058043
"AC017002.3","AC017002.3",-1.5989372126479,2.03406235146873e-16,8.86766137337167e-18,10.2135577233421,-8.58776603763892
"DNMT1","DNMT1",-0.674539688220206,2.05581883908274e-16,8.96824106805432e-18,1920.56907710826,-8.58646975344783
"PARP15","PARP15",-1.48676239743684,2.11313454196243e-16,9.22416360338163e-18,248.936767111538,-8.58323501518774
"AL031846.1","AL031846.1",-2.24930923411354,2.25138004389936e-16,9.83390251927609e-18,7.9414085114657,-8.57587181305231
"SFXN2","SFXN2",-0.843459614790916,2.34526443923906e-16,1.02635962915828e-17,227.128102700264,-8.57094870044957
"AL031123.1","AL031123.1",-1.8076032782945,2.36785955417006e-16,1.03690797480172e-17,9.98391295775125,-8.56977125795397
"SOCS1","SOCS1",-1.2594180971035,2.44610194540456e-16,1.07185289426508e-17,315.965608078854,-8.56595333685128
"GSDMC","GSDMC",-2.91510099640813,2.46162781398135e-16,1.07934231397705e-17,52.8772356725669,-8.56515107765978
"AC020909.2","AC020909.2",-2.59279878637878,2.48629166633586e-16,1.0908496398084e-17,22.3699482724311,-8.5639290671548
"ARHGAP9","ARHGAP9",-1.10596915773286,2.53219785277709e-16,1.11240245741511e-17,1083.51526901139,-8.56167413109463
"OSM","OSM",-2.09039577849954,2.74600391053775e-16,1.20938987558178e-17,153.388087250524,-8.55203319082242
"MPV17L2","MPV17L2",-0.53295826097557,2.79459135496519e-16,1.23234662677489e-17,428.375313930463,-8.54986303387127
"STRA6","STRA6",-2.33829643044943,2.83620295080917e-16,1.25227748406459e-17,108.793958025342,-8.54801103444699
"RHOF","RHOF",-1.33092206178892,2.86065471872407e-16,1.26466853906519e-17,459.639178603474,-8.54687425002504
"PNOC","PNOC",-2.83072623276341,3.0411825508353e-16,1.34871677724849e-17,162.239773760152,-8.53944187955189
"RCSD1","RCSD1",-0.791418852774573,3.07277340358779e-16,1.36358334732035e-17,2274.45693055266,-8.53817497103103
"RPL22L1","RPL22L1",-1.09555757927882,3.23397163685658e-16,1.43692008059913e-17,998.936754115539,-8.53211829819473
"AL117328.1","AL117328.1",-1.97858437778988,3.36073997750059e-16,1.49792981854312e-17,5.4044167921879,-8.52730774923131
"CDC42SE1","CDC42SE1",-0.556638785280802,3.64058477022261e-16,1.62671982903605e-17,3552.78913555167,-8.5177577776495
"CD300C","CD300C",-1.42363183525646,3.67753571336865e-16,1.64425568898769e-17,897.861528575077,-8.51651556197123
"GAS2L3","GAS2L3",-0.758367411539567,3.68826370160132e-16,1.65008034594289e-17,252.842558276247,-8.51610584211724
"SLC2A9","SLC2A9",-0.878625808727103,3.70019253733236e-16,1.65644856166014e-17,320.423814989989,-8.51565951698334
"RIN3","RIN3",-0.78610473133222,3.71096657876444e-16,1.66230614413225e-17,3102.84921861829,-8.51525047270597
"ACTN2","ACTN2",-4.4108909137915,3.73224938572908e-16,1.67392035167612e-17,292.424924790495,-8.5144436230327
"FTH1P23","FTH1P23",-1.41582544388825,3.7722755751486e-16,1.69292367274962e-17,20.7583460251627,-8.51313528342605
"IGLV1-41","IGLV1-41",-4.08826589217857,3.82993849793508e-16,1.72093682471675e-17,31.7052076710273,-8.5112328253081
"SLX1A","SLX1A",-0.841523942759744,3.93530531557353e-16,1.76937908683487e-17,1064.20623679123,-8.50801395113327
"IGHV3-7","IGHV3-7",-3.32019985029499,3.93599087366865e-16,1.77078446553344e-17,4230.0699258546,-8.5079218703921
"IGHV1-18","IGHV1-18",-3.37419250563555,3.95557414863487e-16,1.78290268943347e-17,6986.53187606338,-8.50713086004848
"LGALS17A","LGALS17A",-2.60019061191271,3.96029102298158e-16,1.78613264813497e-17,17.6811944337897,-8.50692092167568
"CTSD","CTSD",-1.01539383742706,3.97553475135663e-16,1.79411589197112e-17,48575.9442188803,-8.50640363581588
"XBP1","XBP1",-1.34144185689378,4.00928987317928e-16,1.8104667859374e-17,15530.3626716632,-8.50535120830474
"TLR2","TLR2",-1.37808447772713,4.03369330334487e-16,1.8226109671699e-17,2301.22851318581,-8.50457559843143
"TRBV7-2","TRBV7-2",-1.92768750953222,4.05893982656288e-16,1.83514993691568e-17,43.7443111249037,-8.5037801070448
"TRAF3","TRAF3",-0.589287643147049,4.14340430854746e-16,1.87680334533508e-17,1887.88743363862,-8.50117552472298
"TWF2","TWF2",-0.646638033602295,4.14982933835571e-16,1.88087038443662e-17,4953.30481251109,-8.50092427689549
"LY96","LY96",-1.26819280373756,4.16607823419601e-16,1.88939631694409e-17,1174.78768481264,-8.50039930900815
"HSPA8","HSPA8",-0.528603490854307,4.17361414149216e-16,1.89397737208341e-17,28939.603730634,-8.50011820390532
"MYO1F","MYO1F",-1.06427120586073,4.21756316307564e-16,1.91509697356103e-17,4054.59420696385,-8.49883086769005
"GALNT6","GALNT6",-0.919645487061785,4.2265833313832e-16,1.9203709631093e-17,646.59840960203,-8.49851157981066
"PTPRC","PTPRC",-1.21303822412018,4.27270646556866e-16,1.94370925485939e-17,8381.68846246392,-8.49710898470803
"C8orf76","C8orf76",-0.551357146353105,4.32197268983962e-16,1.96732582648309e-17,504.795178972034,-8.49570647992731
"C11orf45","C11orf45",-0.984066729099536,4.74996846265722e-16,2.17273818737854e-17,138.309150760729,-8.4841647063036
"NLRP7","NLRP7",-2.86404407013444,4.81461660287152e-16,2.20365169670106e-17,11.4101398058807,-8.48252160479556
"IKZF1","IKZF1",-1.14853473058494,4.84497286628545e-16,2.21889628412738e-17,2100.87846162721,-8.48171968549
"B2M","B2M",-0.892248935518346,4.85244651581726e-16,2.22367165770134e-17,278612.260954632,-8.48146960172509
"HLA-DQB1-AS1","HLA-DQB1-AS1",-1.87151072615469,4.8884256930845e-16,2.24288465249257e-17,75.3294851582538,-8.48046875359583
"CLEC6A","CLEC6A",-2.6044738474768,5.07852358962119e-16,2.33293571447964e-17,18.7088376568413,-8.47588777338613
"NME1","NME1",-0.804598478286853,5.10022813989945e-16,2.34432786137817e-17,1947.60745735345,-8.47532071798064
"IGHV3OR16-8","IGHV3OR16-8",-4.63459798674287,5.11523543010519e-16,2.35265183544908e-17,79.1573511661978,-8.47490810029409
"SLC25A5","SLC25A5",-0.712711447664738,5.3336614439122e-16,2.45905952006433e-17,7357.31091041497,-8.46975678126045
"ADCK2","ADCK2",-0.610902958183966,5.34173343012988e-16,2.46427005626898e-17,1474.55731372701,-8.46951021557284
"LNCAROD","LNCAROD",-2.07032368285955,5.38951696164647e-16,2.48931835691936e-17,19.1633207509505,-8.4683320492785
"METTL1","METTL1",-0.652912021198499,5.38951696164647e-16,2.48827832080995e-17,387.686623307998,-8.46838073498417
"AGPAT3","AGPAT3",-0.560981402766331,5.4416440246222e-16,2.51491171925397e-17,3595.69175288923,-8.46714026516938
"SLC25A13","SLC25A13",-0.529929339222776,5.4626459760799e-16,2.52614067576768e-17,596.448317507344,-8.46662114803413
"ENTPD4","ENTPD4",-0.704072229466713,5.48393183881633e-16,2.53751271148017e-17,1168.87534632,-8.46609773145806
"TMEM70","TMEM70",-0.673955718608998,5.6536982619608e-16,2.61921853975717e-17,1360.84871482889,-8.46240376679352
"EDEM2","EDEM2",-0.686396694758034,5.70068134334783e-16,2.64257367916026e-17,1706.93557708412,-8.46136874942712
"ADAM19","ADAM19",-1.21773714280919,5.72913804192677e-16,2.65895884036462e-17,1109.52857547138,-8.4606479896094
"OLR1","OLR1",-2.45064899599553,6.24944563283307e-16,2.91437562194557e-17,940.704348735591,-8.44994601013504
"VOPP1","VOPP1",-0.646867930684077,6.36736592945721e-16,2.97114162115996e-17,7910.23042085118,-8.44769350033402
"COLGALT1","COLGALT1",-0.753038642687491,6.70869929041301e-16,3.13708881119536e-17,7081.54397751026,-8.44134419406224
"CCDC189","CCDC189",-1.06112637797122,6.7734536727533e-16,3.17007072238405e-17,45.2243796499508,-8.44012183022576
"EVI2A","EVI2A",-1.16220359515909,6.81173913377481e-16,3.18988759435308e-17,2170.983275914,-8.43939340388486
"IGLL5","IGLL5",-3.12145070020683,6.85973340428082e-16,3.21427508086301e-17,15794.8309591668,-8.43850307442313
"TRAV21","TRAV21",-1.9272167702588,6.96947351384579e-16,3.27152429193486e-17,14.4449118911782,-8.43643895289407
"IGKV1D-16","IGKV1D-16",-3.82747620012267,7.1483196518915e-16,3.35946116601786e-17,234.625863316701,-8.4333367808521
"PRDX1","PRDX1",-0.69357094909106,7.77003469162949e-16,3.67113834210787e-17,16116.4841660437,-8.42295234168449
"SEPT3","SEPT3",-1.42020600201113,7.80834651930463e-16,3.69141622208799e-17,42.0038155522013,-8.42230719636907
"IL7","IL7",-0.994469795020674,7.87547057526577e-16,3.72753980119896e-17,215.539807545387,-8.4211665299269
"VPS9D1","VPS9D1",-0.533980524801497,8.1225075830432e-16,3.85352136762078e-17,612.481608945897,-8.41727203932571
"TCIRG1","TCIRG1",-0.963757594254849,8.24853911950639e-16,3.91791237899342e-17,4274.91089865446,-8.41532974831282
"NCF4","NCF4",-0.944758684349156,8.62405731766627e-16,4.10589265465477e-17,1602.73002777238,-8.40983461144689
"TMPO-AS1","TMPO-AS1",-0.988883871620809,8.70098734245894e-16,4.14642244235498e-17,43.4293346813584,-8.40868238929847
"PAFAH1B3","PAFAH1B3",-0.751721555248515,8.70098734245894e-16,4.1473695764752e-17,276.123131312315,-8.40865559624663
"MIIP","MIIP",-0.57117151867892,8.72334764341489e-16,4.16045932205794e-17,855.209986010609,-8.4082859231635
"AREL1","AREL1",-0.509364489803691,9.07139578995491e-16,4.33151247057638e-17,1354.01557317295,-8.40355786003981
"TREM2","TREM2",-1.95832464832188,9.82753784526443e-16,4.70626063224092e-17,1507.23951626289,-8.39381260344787
"SH2B3","SH2B3",-0.693777602742007,9.99676504406713e-16,4.79008755700387e-17,3982.25333658199,-8.39173768082595
"IFNG","IFNG",-2.0864941343334,1.05087524949405e-15,5.05005973554772e-17,26.2909133333026,-8.38552328528577
"TAP1","TAP1",-0.916756799960561,1.05538080931743e-15,5.07465336884339e-17,5803.10373874405,-8.3849518271969
"GMPPB","GMPPB",-0.578787649178118,1.11102877873591e-15,5.35151980391817e-17,1379.08632192085,-8.37870063192492
"VPREB3","VPREB3",-2.64883523030032,1.15371727125432e-15,5.56784631202255e-17,52.9390270883075,-8.37403446678353
"HMGN1","HMGN1",-0.65755634855078,1.15371727125432e-15,5.57000226846685e-17,4552.45579939909,-8.37398886849424
"FCRL4","FCRL4",-4.59531999587406,1.16223175204711e-15,5.617119580539e-17,4.29580123787662,-8.37299666495566
"IGLJ3","IGLJ3",-3.42114787925021,1.16223175204711e-15,5.61758845449393e-17,289.13797479182,-8.37298683264308
"SPCS3","SPCS3",-0.573003600668974,1.16551423583403e-15,5.63670299420779e-17,6109.22276837561,-8.3725866872593
"LINC01705","LINC01705",-2.84467491558916,1.17187715774409e-15,5.6740087052306e-17,13.2806253186641,-8.37180956671707
"MYCBP","MYCBP",-0.5075928339069,1.19027453211865e-15,5.76640316884241e-17,712.547769006327,-8.36990637374846
"FTH1P12","FTH1P12",-1.53319757904885,1.21236160446207e-15,5.87678558929487e-17,15.3433631516258,-8.36767169773848
"ZNF296","ZNF296",-0.995491504584397,1.2276326832939e-15,5.95423238726517e-17,152.963680681455,-8.3661283757037
"BTLA","BTLA",-1.8151840248478,1.22893161997924e-15,5.96395804985046e-17,127.99719493331,-8.36593596828137
"ATP6V1D","ATP6V1D",-0.533685170089998,1.22903605118119e-15,5.96789073493416e-17,1638.56180229983,-8.36585825394962
"POLA2","POLA2",-0.572790151555329,1.29836597611486e-15,6.32263515058584e-17,265.890792430519,-8.35904806035426
"CMTM6","CMTM6",-0.592003761565098,1.32006803375184e-15,6.43199699790441e-17,6197.74217870876,-8.35702445620296
"GCH1","GCH1",-1.05307237538722,1.34428412751946e-15,6.55748354887543e-17,707.099777362414,-8.35474387902716
"RTCA","RTCA",-0.51249819633601,1.34963452717343e-15,6.5873451068451e-17,972.806620283515,-8.35420752024837
"IGKV3-15","IGKV3-15",-3.32537315118832,1.36001681956121e-15,6.64939233870483e-17,15141.1867128815,-8.35310068414339
"PSMB9","PSMB9",-1.06716667074104,1.37620624473728e-15,6.74005399861576e-17,4588.85900378149,-8.3515015870872
"IGHV3OR16-9","IGHV3OR16-9",-4.01036047897561,1.37748693453264e-15,6.75400562464924e-17,212.692888408365,-8.35125739244189
"NR1H3","NR1H3",-1.21441217562156,1.38607017626032e-15,6.79995403545132e-17,2340.5130340867,-8.35045666227268
"GNPTAB","GNPTAB",-0.549938804482109,1.41100086510794e-15,6.92619518733125e-17,2332.53868796849,-8.34828386126744
"GSTO1","GSTO1",-0.911241882688433,1.41207490587418e-15,6.93540344014021e-17,6214.22927370027,-8.34812690508613
"PRSS21","PRSS21",-2.21237231671469,1.43631034281425e-15,7.05843939897289e-17,19.0634040261592,-8.34604923172433
"CNPY3","CNPY3",-0.635266322585329,1.46422828426789e-15,7.19971761240014e-17,3631.62012321864,-8.34370711282979
"CCL17","CCL17",-2.39061382476153,1.54058598008452e-15,7.57946830619981e-17,36.8685842873444,-8.33762940446311
"IGLV3-16","IGLV3-16",-4.07394468541958,1.60527972019775e-15,7.91700047855785e-17,46.8510818847428,-8.33247436513095
"PLEKHO2","PLEKHO2",-0.854655512388419,1.60527972019775e-15,7.9201257275262e-17,7940.47909539039,-8.33242765393362
"IGLC1","IGLC1",-3.05660534360974,1.61415480659019e-15,7.96841299643549e-17,26715.2483425548,-8.33170823443803
"NFAM1","NFAM1",-1.14844441652176,1.71077661008986e-15,8.47400706935104e-17,2323.76485263472,-8.32442358970139
"IGLC2","IGLC2",-3.21367663933937,1.73468321924569e-15,8.60209462589013e-17,81240.7700147664,-8.32264616366505
"IGHV3-60","IGHV3-60",-3.91341555841353,1.77213385154433e-15,8.79274775121646e-17,78.9452203256115,-8.32004829563959
"WSB2","WSB2",-0.579095217021757,1.85720192979742e-15,9.22518143247111e-17,3369.64590929412,-8.31435603407058
"TSEN54","TSEN54",-0.540949101262687,1.92915296178754e-15,9.5987122976746e-17,408.017216651395,-8.30964707248964
"CSTB","CSTB",-1.15712439964697,1.93835859663681e-15,9.64991903440652e-17,9942.9144946025,-8.30901565714039
"TDO2","TDO2",-1.84046602127143,1.95271637640228e-15,9.72684087701986e-17,104.804904240839,-8.30807333871745
"CD226","CD226",-1.2431215193671,2.00678205908907e-15,1.00017458443241e-16,522.74521782282,-8.30476469724993
"SLC46A3","SLC46A3",-0.583566072947241,2.01653339080794e-15,1.00559672087955e-16,779.06141949569,-8.30412271124049
"PSMB8","PSMB8",-0.703837888905332,2.05263437638877e-15,1.02474374024036e-16,4955.09072643701,-8.30188268047425
"PSD4","PSD4",-1.02103297384867,2.07558736049409e-15,1.03678119860778e-16,1335.32908558215,-8.30049543842582
"RAB39B","RAB39B",-1.59928030279113,2.12756126553528e-15,1.06392889487673e-16,59.9766454760395,-8.29742425596467
"BCL2A1","BCL2A1",-1.94309450827324,2.13804710366949e-15,1.06980380827822e-16,646.245368803002,-8.29676981272953
"CCNE2","CCNE2",-1.07782146042386,2.13804710366949e-15,1.07036448730046e-16,61.1040510199723,-8.29670754054954
"EOMES","EOMES",-1.58580001787958,2.16416702778374e-15,1.0840440833247e-16,182.138661478614,-8.29519809051924
"AC026310.2","AC026310.2",-2.2589053269612,2.21954119995378e-15,1.11363739649249e-16,6.71141294585555,-8.29199593229369
"AL133371.2","AL133371.2",-1.22650368660368,2.24098937605045e-15,1.1256481827576e-16,40.6669607668945,-8.29072017550665
"KLRB1","KLRB1",-1.67987865105637,2.26933520240407e-15,1.14178398336985e-16,328.79601816283,-8.28902723788456
"ANKRD36BP2","ANKRD36BP2",-2.23956915218041,2.34019001671046e-15,1.17808590109521e-16,195.948797896301,-8.28530317624388
"AL138756.1","AL138756.1",-0.948862321962066,2.36863168972573e-15,1.19372434704505e-16,91.2772665569349,-8.28373364354509
"IGKV1-37","IGKV1-37",-4.74842903073122,2.39259780827768e-15,1.20667698019004e-16,44.2561848808079,-8.28244894383264
"LINC02576","LINC02576",-2.31158308097394,2.39259780827768e-15,1.20713645518679e-16,27.9094111915951,-8.28240362118081
"MAFB","MAFB",-0.85604271680991,2.53801554928677e-15,1.28474877700482e-16,13890.186054808,-8.27498213764747
"CRELD2","CRELD2",-0.693653280716,2.58578799745005e-15,1.30965206727993e-16,2456.15291883889,-8.27269428320578
"CENPO","CENPO",-0.512322288122173,2.60166211108412e-15,1.31841720361002e-16,360.155945816568,-8.271899227451
"PLK4","PLK4",-1.00029258947279,2.6256591091192e-15,1.33204169438243e-16,115.337251720297,-8.27067368394091
"GPR31","GPR31",-2.73111975688399,2.6274809906237e-15,1.33369836485735e-16,8.48264473196374,-8.27052550749458
