"Fibroid","Myeloid","Lymphoid","IFN_high","Vascular","Muscle","sample_id","cluster_bio"
0.462751307234129,-1.25353218547579,-1.65289125804448,-2.0758163132676,0.622566732346885,-0.104824609338014,"STRAPPAT00130-baseline","Vascular"
-0.0679125091987116,2.6764960386667,2.22587636952045,1.51130578835012,-1.24906986040521,-0.282755990155473,"STRAPPAT00029-baseline","Lymphoid"
0.414945177719787,0.547345777444149,1.6142245355495,1.25298835929511,-0.402053743843465,-0.22272369621165,"STRAPPAT00028-baseline","Lymphoid"
0.336903124682803,0.719865503193001,1.51161557625424,1.31253024444832,-0.196417027309542,-0.242138650008291,"STRAPPAT00027-baseline","Lymphoid"
0.170183332465364,0.10969794682643,-0.0517704497472162,-1.27111253860772,0.558863875088815,-0.318225106987108,"STRAPPAT00026-baseline","Vascular"
-0.0575840465882563,0.113520085075253,-0.115552110942247,-0.862997169377481,0.960171366299787,0.152241858946739,"STRAPPAT00025-baseline","Vascular"
0.488359053701395,0.193046734390694,0.165722422346602,-0.175300989184607,0.484559170686565,-0.0898926227328849,"STRAPPAT00024-baseline","Vascular"
-0.777616644786161,-1.61887151988663,-1.59296492625139,0.594853143658272,0.411015132810953,-0.117135641946843,"STRAPPAT00023-baseline","Fibroid"
0.253516926349428,0.3848933084698,0.0902794163640157,-0.907652146374729,1.28645962350792,-0.267798885921249,"STRAPPAT00022-baseline","Vascular"
1.07156815080153,0.151345923035312,-0.656047332042056,-0.674902607357248,0.801115254424478,-0.195148314687645,"STRAPPAT00021-baseline","Vascular"
0.554659295012398,0.903033335651279,1.0876854401579,1.11354329613204,-0.121902833832123,-0.214115352241452,"STRAPPAT00020-baseline","Lymphoid"
0.260902665630613,-0.0516654629756917,-0.401686675759635,-0.0918177252801908,-1.56665902418216,-0.0576942406530432,"STRAPPAT00124-baseline","IFN-high"
0.212356185110009,-0.623824328204085,-0.839482116622098,-0.675209942433301,0.494557455817736,-0.14029115778735,"STRAPPAT00045-baseline","Vascular"
0.282478028531808,0.627265961881802,0.468083229240891,-0.594755316756916,0.293390995835214,-0.177174044891006,"STRAPPAT00044-baseline","Vascular"
-0.000507278931832761,1.65107602640784,1.23031492657348,0.577731134512902,-0.533153658803699,-0.262172853252056,"STRAPPAT00042-baseline","Lymphoid"
0.327521081701488,1.25327212116219,0.886240665433484,-0.370697592882389,-0.991545181729758,1.63578206802671,"STRAPPAT00041-baseline","Lymphoid"
0.236521926242067,0.692483797097753,0.420970261538789,-0.726046749089662,-0.333972710066486,-0.238778631537194,"STRAPPAT00040-baseline","Lymphoid"
0.2948690030389,0.674491487383811,0.000157291091685635,-0.912548050631208,0.26879041026848,-0.206241024019283,"STRAPPAT00039-baseline","Lymphoid"
0.379500972184153,0.229036511185993,0.0829552331981878,-0.479822598843688,-0.307710654662374,-0.248620811067427,"STRAPPAT00038-baseline","Lymphoid"
-0.857028729456089,-1.54667420362056,-1.82435468931723,-1.49120225597116,-0.336279722066268,-0.018254241943211,"STRAPPAT00037-baseline","Fibroid"
-0.165747523202477,0.622319123797572,0.716695269887218,0.0535705182535136,-0.193911725235946,-0.197174336492501,"STRAPPAT00036-baseline","Lymphoid"
0.312749447934179,0.513778489965163,0.580327180327957,-0.1398945760727,-0.854063023846871,-0.224070244572514,"STRAPPAT00049-baseline","Lymphoid"
-0.809749688335721,-1.34295234972909,-1.6773552126949,-1.84520920089777,0.567408289431902,-0.0961302094352186,"STRAPPAT00134-baseline","Vascular"
